Date,Surface_Type,Surface_Condition,Pothole_Density,Slope_Angle_Degrees,Traffic_Density,Flood_Level_m,Access_Status,Dust_Level_PPM,Ground_Vibration_mm_s,Road_Temperature_C,Rainfall_mm,Soil_Moisture_%,Maintenance_Activity,Accident_Count,Road_Condition_Status
2026-11-23 10:00:00,Asphalt,Dry,11.05,6.15,19.2,1.88,Under Repair,412.61,20.29,47.89,38.77,7.0,None,0,Operational
2026-11-23 11:00:00,Asphalt,Wet,2.15,21.37,16.99,0.47,Closed,196.11,22.93,47.57,44.25,6.8,None,0,Operational
2026-11-23 12:00:00,Asphalt,Slippery,12.4,4.35,28.0,0.06,Safe,47.47,24.76,28.97,0.2,55.7,Ongoing,0,Operational
2026-11-23 13:00:00,Asphalt,Wet,2.73,0.41,83.2,0.42,Safe,443.17,1.52,29.23,19.2,59.9,None,1,Closed
2026-11-23 14:00:00,Gravel,Dry,6.16,2.3,37.0,1.92,Safe,395.45,28.35,31.91,35.31,27.3,None,0,Operational
2026-11-23 15:00:00,Asphalt,Slippery,0.19,6.82,41.31,0.12,Closed,200.07,6.82,45.94,10.41,49.7,Recently Completed,0,Severely Damaged
2026-11-23 16:00:00,Asphalt,Dry,6.25,13.53,72.21,1.2,Safe,208.37,4.25,58.97,38.23,26.0,Recently Completed,0,Operational
2026-11-23 17:00:00,Asphalt,Dry,10.52,11.88,43.87,0.41,Safe,489.85,24.34,57.48,8.62,36.8,None,0,Operational
2026-11-23 18:00:00,Asphalt,Dry,3.87,17.76,77.84,1.08,Safe,76.37,18.44,31.77,42.58,16.3,None,1,Operational
2026-11-23 19:00:00,Asphalt,Wet,8.22,23.4,60.91,1.23,Safe,61.55,14.5,30.36,20.22,43.4,None,0,Operational
2026-11-23 20:00:00,Asphalt,Slippery,14.33,0.91,16.23,1.01,Safe,63.03,14.09,30.89,13.21,6.7,None,0,Operational
2026-11-23 21:00:00,Gravel,Wet,2.75,1.97,29.65,0.68,Safe,35.66,12.66,40.27,36.67,13.8,None,0,Operational
2026-11-23 22:00:00,Asphalt,Dry,12.55,2.21,48.77,0.25,Safe,319.54,1.24,52.57,38.69,16.6,None,0,Operational
2026-11-23 23:00:00,Gravel,Wet,6.41,2.96,8.64,0.28,Safe,310.3,18.83,54.45,17.37,35.6,None,0,Operational
2026-11-24 00:00:00,Gravel,Dry,12.82,16.22,54.89,0.5,Closed,480.75,25.08,32.22,17.9,15.5,None,0,Severely Damaged
2026-11-24 01:00:00,Mud,Wet,3.03,10.7,69.01,0.39,Safe,376.75,23.6,39.87,20.88,49.9,Ongoing,1,Severely Damaged
2026-11-24 02:00:00,Asphalt,Slippery,3.62,16.64,31.71,1.37,Safe,370.74,19.4,28.48,23.69,26.6,None,0,Operational
2026-11-24 03:00:00,Asphalt,Dry,2.63,9.56,99.92,1.83,Safe,179.87,26.75,42.93,29.21,6.3,None,0,Operational
2026-11-24 04:00:00,Asphalt,Dry,9.0,3.81,54.2,1.44,Safe,413.93,13.57,55.96,17.48,12.6,None,0,Operational
2026-11-24 05:00:00,Asphalt,Dry,2.64,17.74,56.51,0.72,Safe,494.2,17.22,34.0,12.49,27.8,None,1,Operational
2026-11-24 06:00:00,Gravel,Dry,8.1,14.75,83.43,1.34,Closed,88.15,27.51,48.59,43.03,16.0,None,0,Operational
2026-11-24 07:00:00,Soil,Wet,13.33,11.91,62.9,1.13,Safe,209.45,5.12,35.11,29.42,41.7,Recently Completed,0,Operational
2026-11-24 08:00:00,Asphalt,Dry,4.73,23.18,10.02,0.18,Safe,371.31,28.09,25.08,6.12,20.8,None,0,Operational
2026-11-24 09:00:00,Asphalt,Dry,5.97,14.12,17.23,0.25,Safe,346.74,23.74,51.83,37.06,57.6,None,0,Operational
2026-11-24 10:00:00,Asphalt,Wet,1.51,22.13,88.77,1.6,Safe,384.26,25.15,38.15,38.44,48.8,None,0,Closed
2026-11-24 11:00:00,Asphalt,Dry,11.05,5.54,39.87,1.06,Safe,326.98,19.24,59.88,7.96,13.2,None,0,Operational
2026-11-24 12:00:00,Asphalt,Dry,5.18,7.99,29.33,1.87,Safe,428.45,8.22,55.23,10.12,55.4,None,0,Operational
2026-11-24 13:00:00,Asphalt,Dry,2.06,3.47,54.54,1.23,Safe,184.72,16.87,46.8,19.1,39.9,Recently Completed,0,Closed
2026-11-24 14:00:00,Asphalt,Wet,10.1,16.41,79.3,1.77,Safe,440.54,21.06,44.32,3.83,27.1,None,0,Severely Damaged
2026-11-24 15:00:00,Soil,Dry,2.87,16.63,85.66,1.64,Safe,431.49,7.58,52.0,40.36,5.9,None,0,Operational
2026-11-24 16:00:00,Soil,Slippery,0.32,4.03,67.44,0.76,Safe,245.27,17.32,28.57,49.69,20.5,Ongoing,0,Severely Damaged
2026-11-24 17:00:00,Gravel,Dry,13.71,18.44,28.74,1.13,Safe,215.43,6.5,41.09,17.8,41.4,None,0,Severely Damaged
2026-11-24 18:00:00,Asphalt,Slippery,2.27,21.5,38.81,0.41,Safe,284.45,18.04,41.11,45.66,27.1,None,0,Operational
2026-11-24 19:00:00,Asphalt,Wet,8.51,24.16,59.69,0.3,Under Repair,364.83,20.03,48.05,41.78,32.7,Recently Completed,0,Closed
2026-11-24 20:00:00,Gravel,Dry,3.39,10.43,85.94,1.72,Safe,234.56,12.91,48.22,35.14,40.7,None,0,Operational
2026-11-24 21:00:00,Asphalt,Wet,10.88,7.59,93.6,1.68,Safe,254.56,4.98,38.2,3.35,28.9,None,0,Operational
2026-11-24 22:00:00,Asphalt,Dry,2.38,23.27,95.35,0.19,Closed,133.72,21.05,55.03,32.08,14.8,None,0,Operational
2026-11-24 23:00:00,Gravel,Dry,5.62,10.82,48.43,0.32,Safe,217.37,18.32,59.62,41.59,6.5,Ongoing,1,Closed
2026-11-25 00:00:00,Asphalt,Dry,12.56,13.78,13.95,1.29,Safe,359.26,7.09,53.55,9.48,45.1,None,1,Operational
2026-11-25 01:00:00,Gravel,Wet,4.94,10.93,28.65,1.2,Safe,157.77,17.81,26.35,33.69,7.8,None,0,Severely Damaged
2026-11-25 02:00:00,Soil,Wet,14.49,18.38,37.75,0.83,Under Repair,455.95,22.6,29.86,19.29,6.2,None,1,Operational
2026-11-25 03:00:00,Asphalt,Slippery,4.95,15.41,49.55,1.32,Closed,498.83,27.12,40.05,16.64,33.0,Ongoing,0,Severely Damaged
2026-11-25 04:00:00,Gravel,Dry,10.74,18.79,64.13,1.23,Safe,445.26,8.71,32.89,42.38,56.7,None,0,Operational
2026-11-25 05:00:00,Gravel,Dry,4.93,11.43,61.33,0.26,Safe,190.15,24.01,56.39,5.93,34.3,None,1,Operational
2026-11-25 06:00:00,Gravel,Slippery,2.77,6.67,63.52,1.36,Safe,80.66,25.41,59.9,38.8,18.0,None,1,Operational
2026-11-25 07:00:00,Asphalt,Dry,9.61,2.29,97.21,0.55,Under Repair,192.76,5.14,46.8,18.0,37.3,Ongoing,0,Operational
2026-11-25 08:00:00,Asphalt,Dry,2.91,2.36,65.24,1.07,Safe,297.8,13.44,57.57,33.51,34.3,Ongoing,0,Severely Damaged
2026-11-25 09:00:00,Soil,Dry,10.36,20.13,15.52,1.82,Safe,338.0,9.26,48.77,16.74,59.3,Ongoing,1,Operational
2026-11-25 10:00:00,Asphalt,Dry,12.73,0.28,89.76,1.5,Under Repair,492.82,11.51,48.12,26.42,52.3,Recently Completed,0,Operational
2026-11-25 11:00:00,Mud,Dry,9.67,10.77,90.22,0.18,Safe,50.38,3.69,44.86,5.59,34.3,None,1,Severely Damaged
2026-11-25 12:00:00,Soil,Dry,11.71,6.46,85.21,0.42,Safe,405.4,1.06,42.15,15.67,58.2,None,0,Operational
2026-11-25 13:00:00,Soil,Dry,13.06,0.81,82.23,0.98,Under Repair,264.99,23.01,45.97,46.27,48.2,Recently Completed,0,Operational
2026-11-25 14:00:00,Asphalt,Wet,2.37,10.29,56.48,1.27,Safe,288.9,16.66,33.73,40.14,35.4,None,0,Operational
2026-11-25 15:00:00,Soil,Wet,14.22,4.5,89.38,1.87,Closed,361.01,14.73,58.85,33.66,33.8,None,1,Severely Damaged
2026-11-25 16:00:00,Asphalt,Dry,2.58,14.06,80.21,1.57,Safe,266.26,28.34,37.23,0.75,27.0,None,0,Operational
2026-11-25 17:00:00,Asphalt,Dry,6.69,24.16,63.02,1.48,Under Repair,282.2,4.26,28.48,41.41,43.0,None,0,Operational
2026-11-25 18:00:00,Gravel,Dry,12.77,5.2,18.67,1.07,Safe,447.46,0.13,52.69,2.21,14.6,None,0,Closed
2026-11-25 19:00:00,Asphalt,Dry,14.52,13.62,66.5,1.11,Under Repair,140.86,1.3,58.57,6.8,23.8,Ongoing,0,Severely Damaged
2026-11-25 20:00:00,Gravel,Wet,1.68,14.05,93.79,1.39,Safe,470.05,4.3,46.71,5.0,45.4,None,0,Operational
2026-11-25 21:00:00,Asphalt,Dry,8.95,2.37,73.81,1.27,Safe,449.0,2.79,48.0,29.62,54.6,None,0,Severely Damaged
2026-11-25 22:00:00,Asphalt,Dry,13.98,23.34,30.01,0.14,Safe,383.89,28.4,52.66,40.77,45.6,None,0,Operational
2026-11-25 23:00:00,Asphalt,Dry,12.68,20.62,33.11,1.73,Safe,348.55,14.81,27.44,22.4,55.5,Ongoing,0,Operational
2026-11-26 00:00:00,Asphalt,Dry,14.55,15.5,16.46,0.03,Safe,54.11,5.85,44.33,17.22,16.8,None,0,Operational
2026-11-26 01:00:00,Mud,Dry,3.25,10.0,41.7,1.0,Safe,138.73,19.56,29.04,1.75,14.1,None,0,Operational
2026-11-26 02:00:00,Soil,Wet,5.51,21.45,27.51,1.92,Closed,312.49,23.32,55.68,14.74,19.5,None,0,Operational
2026-11-26 03:00:00,Asphalt,Dry,8.99,15.89,36.35,0.64,Safe,239.48,29.36,31.98,46.16,19.7,None,0,Operational
2026-11-26 04:00:00,Soil,Wet,12.49,10.96,24.71,1.79,Closed,186.13,19.47,44.92,11.89,59.1,None,1,Operational
2026-11-26 05:00:00,Gravel,Wet,6.7,4.26,31.85,0.13,Closed,346.45,5.95,56.74,48.26,49.4,None,0,Severely Damaged
2026-11-26 06:00:00,Asphalt,Dry,9.97,20.8,88.97,0.85,Safe,15.25,1.65,38.14,4.4,26.1,None,1,Operational
2026-11-26 07:00:00,Gravel,Slippery,3.61,4.4,86.77,1.31,Safe,282.99,20.83,37.45,13.28,57.2,None,0,Operational
2026-11-26 08:00:00,Asphalt,Wet,4.16,17.76,12.35,1.03,Safe,84.32,26.0,55.52,23.15,55.2,Recently Completed,0,Operational
2026-11-26 09:00:00,Gravel,Dry,10.5,17.18,71.03,1.54,Safe,111.81,11.91,34.44,34.46,41.4,None,0,Operational
2026-11-26 10:00:00,Soil,Dry,9.68,9.29,53.84,1.37,Under Repair,280.85,19.33,39.2,27.66,52.9,None,0,Operational
2026-11-26 11:00:00,Asphalt,Wet,7.16,9.96,86.24,0.18,Under Repair,31.23,12.27,34.25,48.26,53.7,None,0,Operational
2026-11-26 12:00:00,Soil,Slippery,2.71,2.21,37.89,1.67,Safe,351.36,12.11,34.34,19.61,59.0,None,0,Operational
2026-11-26 13:00:00,Soil,Dry,7.16,5.47,18.44,0.32,Safe,192.19,29.18,35.79,38.75,17.2,Ongoing,0,Operational
2026-11-26 14:00:00,Asphalt,Dry,14.84,21.99,48.47,1.56,Safe,267.74,20.46,43.08,19.85,20.2,Recently Completed,0,Operational
2026-11-26 15:00:00,Asphalt,Dry,4.33,6.43,25.41,0.77,Safe,263.36,16.11,47.5,42.52,57.0,None,0,Operational
2026-11-26 16:00:00,Asphalt,Dry,5.28,6.92,70.06,0.25,Under Repair,217.25,24.73,41.27,20.11,14.6,None,0,Closed
2026-11-26 17:00:00,Gravel,Dry,6.16,16.76,21.24,0.81,Closed,337.4,5.14,49.36,43.73,52.4,None,0,Operational
2026-11-26 18:00:00,Asphalt,Wet,0.6,19.05,70.22,1.39,Safe,383.63,17.12,47.06,3.11,30.8,None,0,Operational
2026-11-26 19:00:00,Soil,Dry,9.42,17.08,82.19,0.14,Safe,392.36,19.1,45.49,41.74,51.4,None,0,Operational
2026-11-26 20:00:00,Gravel,Dry,1.28,5.27,6.47,0.11,Safe,247.68,10.7,27.28,0.79,48.8,None,0,Closed
2026-11-26 21:00:00,Soil,Dry,9.07,24.4,38.48,0.32,Safe,178.71,14.62,51.5,34.41,20.2,None,0,Operational
2026-11-26 22:00:00,Gravel,Dry,14.26,4.7,30.85,0.29,Safe,476.45,8.29,42.86,30.25,49.8,Ongoing,0,Severely Damaged
2026-11-26 23:00:00,Asphalt,Dry,0.45,19.58,81.76,1.83,Safe,74.54,29.47,28.85,39.61,45.7,None,0,Operational
2026-11-27 00:00:00,Gravel,Wet,1.2,17.1,24.26,0.54,Safe,309.31,23.63,40.47,37.52,14.7,None,0,Operational
2026-11-27 01:00:00,Mud,Dry,4.42,7.02,52.43,0.15,Safe,135.83,4.62,37.08,32.12,46.1,None,0,Operational
2026-11-27 02:00:00,Asphalt,Wet,4.27,16.5,46.11,0.66,Safe,169.88,17.8,37.06,48.89,43.0,None,0,Operational
2026-11-27 03:00:00,Asphalt,Dry,5.95,10.7,80.09,0.11,Under Repair,191.76,9.02,43.7,26.19,31.9,Recently Completed,0,Severely Damaged
2026-11-27 04:00:00,Gravel,Slippery,4.43,6.0,38.92,1.09,Safe,314.97,2.24,38.35,2.8,39.3,Recently Completed,0,Severely Damaged
2026-11-27 05:00:00,Asphalt,Dry,7.92,3.24,30.56,1.38,Under Repair,150.31,14.38,35.36,12.04,24.0,None,0,Operational
2026-11-27 06:00:00,Gravel,Dry,11.53,16.81,37.56,0.92,Safe,201.95,2.73,28.38,25.05,50.7,Ongoing,0,Operational
2026-11-27 07:00:00,Soil,Slippery,8.04,16.52,27.44,0.63,Safe,465.15,5.75,37.91,28.0,39.3,None,0,Operational
2026-11-27 08:00:00,Asphalt,Wet,5.72,17.48,86.52,0.42,Under Repair,149.37,18.53,43.54,13.84,42.6,None,0,Severely Damaged
2026-11-27 09:00:00,Asphalt,Dry,11.96,7.47,59.75,1.05,Safe,400.97,0.58,50.54,39.99,15.6,Ongoing,0,Operational
2026-11-27 10:00:00,Asphalt,Wet,0.78,16.8,58.66,0.91,Safe,329.52,10.46,58.22,37.68,8.0,Ongoing,0,Operational
2026-11-27 11:00:00,Gravel,Wet,1.04,9.36,40.79,0.39,Safe,370.03,19.84,55.09,24.68,9.2,None,0,Operational
2026-11-27 12:00:00,Asphalt,Wet,4.72,7.6,71.61,0.57,Safe,317.72,4.55,43.08,10.61,21.8,None,1,Operational
2026-11-27 13:00:00,Asphalt,Dry,1.14,9.12,40.4,0.42,Safe,454.75,15.62,38.43,49.88,46.9,None,0,Operational
2026-11-27 14:00:00,Gravel,Dry,6.49,11.47,73.47,0.24,Safe,58.37,9.37,49.86,34.83,22.4,None,0,Operational
2026-11-27 15:00:00,Gravel,Slippery,13.77,10.86,27.43,1.66,Safe,387.6,23.05,26.59,6.61,19.4,None,0,Operational
2026-11-27 16:00:00,Soil,Dry,9.11,16.78,20.0,0.35,Safe,219.68,23.41,34.7,36.64,27.7,None,0,Operational
2026-11-27 17:00:00,Soil,Wet,1.83,10.67,67.58,0.81,Safe,285.01,0.99,49.45,39.52,38.1,None,0,Operational
2026-11-27 18:00:00,Mud,Dry,2.6,24.99,94.93,1.88,Under Repair,176.58,16.94,56.82,0.01,36.9,None,0,Operational
2026-11-27 19:00:00,Soil,Wet,2.95,0.86,29.34,0.44,Safe,47.09,11.79,47.99,34.02,17.7,None,0,Operational
2026-11-27 20:00:00,Asphalt,Slippery,1.76,2.34,90.28,1.83,Closed,383.47,13.91,42.35,49.73,58.4,None,0,Operational
2026-11-27 21:00:00,Asphalt,Dry,13.96,12.68,26.09,0.34,Safe,354.29,5.11,44.47,28.01,58.0,None,0,Operational
2026-11-27 22:00:00,Asphalt,Wet,7.68,24.14,83.79,1.79,Closed,118.93,4.75,40.03,27.96,48.7,None,0,Operational
2026-11-27 23:00:00,Gravel,Dry,2.31,14.27,72.34,1.16,Under Repair,162.68,9.79,47.4,22.9,49.2,Ongoing,0,Closed
2026-11-28 00:00:00,Asphalt,Dry,6.2,21.64,91.5,1.6,Safe,161.42,1.29,42.29,7.22,41.2,None,0,Operational
2026-11-28 01:00:00,Mud,Dry,9.19,20.49,86.06,1.78,Under Repair,488.89,8.19,53.19,18.34,46.8,None,0,Closed
2026-11-28 02:00:00,Asphalt,Dry,2.99,17.79,68.94,0.86,Safe,241.55,17.85,48.81,24.62,5.2,None,0,Operational
2026-11-28 03:00:00,Soil,Slippery,5.22,5.57,96.94,1.69,Safe,234.55,4.59,52.5,23.43,31.6,None,0,Operational
2026-11-28 04:00:00,Asphalt,Dry,2.68,24.84,75.38,1.62,Safe,51.67,18.55,27.81,30.91,42.4,None,0,Operational
2026-11-28 05:00:00,Asphalt,Slippery,7.65,23.53,46.7,1.49,Under Repair,429.71,8.78,47.17,32.67,49.4,None,0,Operational
2026-11-28 06:00:00,Soil,Wet,5.32,13.4,41.83,0.83,Safe,136.25,18.2,53.52,11.75,40.7,None,0,Operational
2026-11-28 07:00:00,Gravel,Dry,7.44,8.86,13.08,1.82,Safe,386.14,9.42,42.13,21.76,52.2,None,0,Severely Damaged
2026-11-28 08:00:00,Asphalt,Dry,6.77,10.53,14.36,0.63,Safe,118.08,16.21,39.33,46.95,33.9,Recently Completed,0,Operational
2026-11-28 09:00:00,Asphalt,Wet,14.83,17.71,63.86,0.4,Safe,89.73,22.84,48.46,10.24,12.9,None,0,Operational
2026-11-28 10:00:00,Soil,Dry,8.16,9.86,15.53,0.4,Safe,225.86,15.27,25.54,8.43,56.4,Ongoing,0,Operational
2026-11-28 11:00:00,Asphalt,Dry,4.21,3.49,29.9,0.55,Safe,333.36,16.67,36.88,23.88,41.2,None,0,Severely Damaged
2026-11-28 12:00:00,Soil,Slippery,9.57,8.83,69.93,0.97,Safe,103.94,27.34,25.58,17.88,46.1,Ongoing,0,Closed
2026-11-28 13:00:00,Mud,Wet,7.12,16.31,23.73,0.37,Safe,358.92,1.56,52.73,49.36,7.9,None,0,Severely Damaged
2026-11-28 14:00:00,Mud,Wet,11.25,14.37,35.78,0.83,Safe,462.52,16.8,40.26,10.95,48.0,None,0,Closed
2026-11-28 15:00:00,Gravel,Slippery,10.62,19.74,63.92,1.51,Safe,321.99,1.34,25.67,41.7,41.8,None,0,Operational
2026-11-28 16:00:00,Gravel,Wet,12.68,14.99,30.95,1.5,Safe,306.3,5.9,59.8,49.56,33.9,None,0,Closed
2026-11-28 17:00:00,Soil,Slippery,8.82,20.42,62.51,0.38,Safe,497.67,23.84,45.8,7.46,36.3,None,0,Operational
2026-11-28 18:00:00,Soil,Dry,9.8,9.8,43.68,1.26,Safe,116.97,0.73,57.18,1.91,24.0,None,1,Severely Damaged
2026-11-28 19:00:00,Gravel,Dry,13.74,14.47,92.9,1.44,Closed,347.08,22.02,28.66,7.81,54.2,None,0,Operational
2026-11-28 20:00:00,Mud,Dry,6.0,18.4,18.5,1.83,Safe,95.73,4.6,31.84,43.22,14.7,Ongoing,0,Closed
2026-11-28 21:00:00,Mud,Dry,11.82,18.58,23.39,1.19,Safe,417.3,6.22,28.99,35.6,54.9,None,0,Operational
2026-11-28 22:00:00,Asphalt,Dry,8.14,17.96,50.86,1.11,Safe,300.65,18.74,55.78,21.39,59.2,None,0,Operational
2026-11-28 23:00:00,Soil,Dry,5.31,21.33,15.06,1.71,Safe,42.02,27.66,55.2,14.69,12.1,Ongoing,0,Operational
2026-11-29 00:00:00,Asphalt,Dry,14.96,5.01,72.75,1.91,Safe,401.63,21.71,42.11,36.93,15.8,Ongoing,0,Closed
2026-11-29 01:00:00,Soil,Dry,7.52,7.36,28.85,1.57,Safe,214.38,14.14,56.83,40.89,39.2,Recently Completed,0,Operational
2026-11-29 02:00:00,Gravel,Dry,12.72,7.05,47.91,0.78,Safe,429.86,7.74,35.01,15.27,24.0,None,0,Severely Damaged
2026-11-29 03:00:00,Gravel,Wet,3.74,16.29,30.6,0.6,Safe,331.9,26.95,54.08,7.71,13.0,None,0,Operational
2026-11-29 04:00:00,Asphalt,Dry,4.89,16.31,29.19,0.18,Under Repair,171.36,23.33,51.57,42.33,53.0,None,0,Operational
2026-11-29 05:00:00,Asphalt,Dry,2.16,24.42,80.44,0.18,Safe,479.41,17.26,33.23,43.08,19.1,None,0,Operational
2026-11-29 06:00:00,Gravel,Dry,14.55,2.72,89.4,1.27,Safe,264.12,17.09,28.21,24.35,48.7,None,0,Operational
2026-11-29 07:00:00,Asphalt,Wet,6.82,11.02,40.91,0.66,Closed,42.58,28.03,59.66,35.91,23.1,Recently Completed,0,Operational
2026-11-29 08:00:00,Gravel,Dry,10.72,20.77,55.38,1.0,Safe,273.75,0.07,39.45,9.2,18.0,Ongoing,0,Operational
2026-11-29 09:00:00,Asphalt,Dry,12.41,1.62,82.29,1.98,Safe,277.74,10.56,52.05,25.33,17.1,None,0,Severely Damaged
2026-11-29 10:00:00,Asphalt,Dry,6.28,19.92,72.55,0.88,Safe,456.12,10.14,53.73,31.1,9.7,Ongoing,0,Operational
2026-11-29 11:00:00,Asphalt,Dry,4.77,11.14,54.75,1.78,Safe,218.19,15.15,46.91,22.56,51.3,None,0,Operational
2026-11-29 12:00:00,Asphalt,Dry,8.27,5.88,11.81,0.67,Under Repair,228.77,10.97,27.21,33.77,33.1,None,0,Operational
2026-11-29 13:00:00,Asphalt,Dry,1.4,24.84,54.71,0.46,Safe,82.29,15.28,41.63,32.48,46.5,None,0,Closed
2026-11-29 14:00:00,Mud,Dry,13.22,8.31,16.42,0.71,Under Repair,128.49,5.71,32.98,42.95,19.7,None,0,Operational
2026-11-29 15:00:00,Gravel,Slippery,14.82,15.78,60.1,0.39,Safe,59.62,2.22,57.92,46.37,42.5,Recently Completed,0,Severely Damaged
2026-11-29 16:00:00,Gravel,Wet,7.13,0.1,74.67,0.05,Safe,305.23,16.79,38.66,1.52,10.5,None,0,Closed
2026-11-29 17:00:00,Asphalt,Dry,0.9,12.92,31.01,1.59,Safe,102.31,12.5,46.79,6.09,51.1,None,0,Operational
2026-11-29 18:00:00,Asphalt,Wet,1.84,4.71,12.12,0.47,Safe,385.76,20.68,57.12,9.58,47.2,Ongoing,0,Severely Damaged
2026-11-29 19:00:00,Mud,Wet,5.4,21.32,77.35,1.79,Under Repair,412.63,20.76,33.77,29.08,38.5,None,0,Operational
2026-11-29 20:00:00,Mud,Dry,4.16,10.39,40.16,0.56,Under Repair,402.12,8.23,31.95,34.72,8.7,None,0,Operational
2026-11-29 21:00:00,Asphalt,Wet,8.42,18.53,97.89,1.94,Under Repair,28.72,10.95,54.62,27.87,44.2,None,0,Operational
2026-11-29 22:00:00,Mud,Wet,4.11,11.7,48.6,0.91,Safe,76.27,10.99,27.82,10.63,35.3,Recently Completed,0,Operational
2026-11-29 23:00:00,Asphalt,Dry,13.29,3.25,63.11,0.26,Safe,177.8,23.79,49.1,20.18,45.1,Recently Completed,1,Operational
2026-11-30 00:00:00,Gravel,Wet,0.46,3.97,6.91,0.33,Closed,390.75,20.81,36.7,47.33,42.4,Ongoing,0,Operational
2026-11-30 01:00:00,Asphalt,Wet,13.4,0.67,28.18,1.31,Safe,379.21,29.05,29.14,29.83,36.9,None,0,Operational
2026-11-30 02:00:00,Asphalt,Dry,10.36,24.93,88.06,1.36,Safe,19.73,26.37,29.33,42.23,6.7,None,0,Operational
2026-11-30 03:00:00,Asphalt,Wet,1.79,12.68,32.33,1.7,Safe,108.74,4.92,35.8,8.75,42.6,Ongoing,0,Severely Damaged
2026-11-30 04:00:00,Mud,Dry,6.13,10.34,41.12,0.12,Safe,128.97,10.7,58.18,40.65,38.1,Ongoing,0,Operational
2026-11-30 05:00:00,Mud,Dry,12.65,13.43,36.52,1.81,Under Repair,469.34,0.32,26.66,0.68,31.1,None,0,Closed
2026-11-30 06:00:00,Asphalt,Dry,7.74,2.81,81.45,1.78,Closed,225.6,4.36,39.53,37.17,7.0,None,0,Operational
2026-11-30 07:00:00,Mud,Wet,11.92,10.07,26.66,0.49,Under Repair,217.05,16.3,53.24,14.46,30.6,None,0,Operational
2026-11-30 08:00:00,Asphalt,Wet,11.23,10.86,13.55,0.72,Safe,293.38,3.85,27.59,15.69,8.9,None,0,Closed
2026-11-30 09:00:00,Gravel,Dry,1.1,16.54,60.25,0.25,Safe,219.41,25.31,32.53,15.4,11.7,None,0,Operational
2026-11-30 10:00:00,Asphalt,Dry,8.36,22.42,9.28,0.08,Safe,33.61,9.14,56.88,28.96,59.7,None,0,Operational
2026-11-30 11:00:00,Asphalt,Dry,9.49,1.4,27.57,1.42,Safe,364.82,12.45,33.45,8.29,33.4,Recently Completed,0,Operational
2026-11-30 12:00:00,Gravel,Dry,12.25,24.86,45.89,1.24,Under Repair,315.35,10.73,30.25,46.46,58.6,None,0,Operational
2026-11-30 13:00:00,Asphalt,Dry,8.95,4.2,16.6,0.91,Safe,21.34,27.34,46.63,29.82,48.4,None,0,Operational
2026-11-30 14:00:00,Asphalt,Dry,10.34,3.63,86.5,0.82,Safe,456.42,8.33,33.56,43.76,17.8,None,0,Operational
2026-11-30 15:00:00,Mud,Wet,4.83,4.16,40.81,1.87,Safe,466.02,14.76,30.51,14.94,6.7,None,0,Closed
2026-11-30 16:00:00,Mud,Wet,14.75,6.43,18.2,0.28,Under Repair,142.45,15.85,28.71,43.74,50.0,None,0,Operational
2026-11-30 17:00:00,Asphalt,Dry,13.88,14.61,65.11,1.1,Under Repair,298.05,25.15,37.06,5.92,31.0,Ongoing,0,Operational
2026-11-30 18:00:00,Asphalt,Wet,1.65,15.29,93.45,0.79,Under Repair,489.02,6.06,59.1,41.53,51.5,Ongoing,0,Operational
2026-11-30 19:00:00,Soil,Wet,9.26,1.18,52.29,1.82,Closed,48.25,17.83,43.75,31.76,30.9,None,0,Operational
2026-11-30 20:00:00,Gravel,Dry,4.31,18.0,14.37,0.3,Under Repair,25.79,22.3,43.13,45.02,18.5,None,0,Operational
2026-11-30 21:00:00,Gravel,Dry,13.39,5.57,47.5,1.26,Safe,12.25,11.35,45.13,19.74,50.3,None,0,Operational
2026-11-30 22:00:00,Asphalt,Dry,1.06,17.61,84.1,1.24,Safe,453.47,16.28,27.22,18.95,18.7,None,0,Operational
2026-11-30 23:00:00,Asphalt,Dry,4.63,17.39,47.47,0.4,Safe,277.65,29.88,40.92,14.71,38.0,None,0,Operational
2026-12-01 00:00:00,Gravel,Dry,6.62,22.06,15.07,0.7,Safe,437.42,4.93,45.53,37.51,33.1,None,0,Severely Damaged
2026-12-01 01:00:00,Soil,Dry,6.58,1.92,12.41,1.52,Safe,267.91,24.44,39.44,5.8,37.6,None,0,Operational
2026-12-01 02:00:00,Asphalt,Dry,14.15,7.48,35.29,1.9,Safe,251.24,6.86,30.61,46.38,22.9,Recently Completed,0,Severely Damaged
2026-12-01 03:00:00,Gravel,Wet,9.82,4.15,47.13,0.34,Safe,377.67,24.79,35.48,4.28,20.5,None,0,Operational
2026-12-01 04:00:00,Gravel,Dry,1.13,21.0,86.62,0.81,Safe,346.52,4.09,36.84,47.54,7.3,None,0,Operational
2026-12-01 05:00:00,Asphalt,Dry,4.3,8.87,77.12,0.19,Safe,406.84,12.26,59.04,24.22,14.1,None,1,Operational
2026-12-01 06:00:00,Soil,Slippery,2.49,21.46,40.43,0.57,Safe,14.01,18.05,33.26,2.77,47.7,None,0,Severely Damaged
2026-12-01 07:00:00,Soil,Dry,9.52,16.96,9.02,0.83,Under Repair,389.76,21.6,40.9,33.41,21.2,Recently Completed,1,Operational
2026-12-01 08:00:00,Soil,Wet,7.77,17.03,30.18,1.93,Closed,330.74,26.76,58.6,7.69,24.2,None,0,Operational
