Timestamp,Machine_ID,Machine_Type,Engine_Temperature_C,Oil_Pressure_Bar,Fuel_Level_Percent,Engine_RPM,Vibration_Level_g,Hydraulic_Pressure_Bar,Working_Hours,Maintenance_Status,Fault_Code,Operational_Mode,Ambient_Temperature_C,Operator_ID,Gear_Position,Fuel_Consumption_L_h,Torque_Nm,Engine_Load_Percent,Machine_Failure
2026-07-31 05:00:00,MCH_370,Loader,87.08,2.85,49.2,1469,1.63,268.61,7845.1,Normal,4,Load,40.2,OP_35,4,16.93,272.29,74.7,0
2026-07-31 06:00:00,MCH_321,Bulldozer,108.21,4.43,17.1,2329,2.44,273.14,11927.5,Normal,9,Idle,35.8,OP_38,4,7.78,502.59,48.0,0
2026-07-31 07:00:00,MCH_945,Drill,80.34,5.05,95.9,1419,0.23,243.38,10567.2,Normal,6,Load,28.6,OP_24,1,48.13,407.17,43.9,1
2026-07-31 08:00:00,MCH_379,Bulldozer,84.58,4.97,22.0,1265,3.81,119.17,4187.9,Normal,4,Travel,33.3,OP_3,1,33.59,650.08,18.9,0
2026-07-31 09:00:00,MCH_323,Excavator,116.88,1.57,88.3,1317,0.78,271.26,8739.2,Normal,7,Load,26.9,OP_43,N,13.71,122.91,55.3,0
2026-07-31 10:00:00,MCH_265,Excavator,103.03,5.94,40.0,1573,2.34,295.23,5671.3,Overdue,2,Idle,43.6,OP_45,2,21.74,209.68,23.6,0
2026-07-31 11:00:00,MCH_322,Excavator,71.33,1.05,79.8,1312,1.78,92.43,3760.4,Normal,7,Idle,44.3,OP_40,2,10.31,637.9,10.9,0
2026-07-31 12:00:00,MCH_966,Loader,89.3,4.36,80.6,1994,4.05,121.33,11535.1,Need Service,7,Load,41.2,OP_46,4,38.64,400.88,20.6,0
2026-07-31 13:00:00,MCH_195,Dump Truck,74.79,5.7,84.0,1587,4.57,269.72,7157.5,Normal,3,Idle,44.4,OP_37,1,28.89,458.12,97.9,0
2026-07-31 14:00:00,MCH_991,Bulldozer,84.67,3.42,13.7,1432,4.69,255.49,4610.4,Normal,3,Dumping,31.8,OP_37,2,15.52,684.5,74.6,0
2026-07-31 15:00:00,MCH_851,Dump Truck,70.6,3.3,79.0,1226,2.11,227.86,1779.5,Need Service,8,Load,35.5,OP_45,2,59.4,1228.76,18.9,0
2026-07-31 16:00:00,MCH_744,Excavator,116.51,3.03,12.9,2663,2.12,214.7,6201.6,Normal,3,Idle,38.5,OP_20,1,51.08,353.28,33.6,0
2026-07-31 17:00:00,MCH_617,Bulldozer,96.68,3.29,20.2,1769,1.82,283.48,2145.6,Normal,2,Load,35.4,OP_33,3,48.44,337.11,30.1,0
2026-07-31 18:00:00,MCH_642,Excavator,116.79,1.52,33.8,2796,1.07,80.56,323.1,Normal,1,Dumping,41.4,OP_22,1,13.73,372.44,83.4,0
2026-07-31 19:00:00,MCH_216,Bulldozer,75.09,3.43,32.3,2764,3.15,271.99,1733.0,Need Service,6,Travel,32.8,OP_48,N,55.22,877.26,10.1,0
2026-07-31 20:00:00,MCH_603,Loader,97.6,2.77,35.5,1551,0.48,111.77,5580.9,Need Service,3,Idle,32.4,OP_13,1,26.11,1190.87,51.7,1
2026-07-31 21:00:00,MCH_823,Bulldozer,101.86,1.26,96.4,1005,4.58,239.95,726.2,Normal,8,Idle,43.1,OP_10,1,8.77,811.67,70.5,0
2026-07-31 22:00:00,MCH_743,Loader,92.21,4.2,29.9,2251,1.13,196.31,2351.9,Need Service,0,Load,38.8,OP_42,N,5.49,1396.15,50.7,0
2026-07-31 23:00:00,MCH_851,Excavator,115.21,5.56,89.6,2554,4.38,209.95,1620.5,Overdue,8,Load,29.9,OP_36,4,53.33,185.87,14.3,0
2026-08-01 00:00:00,MCH_555,Loader,77.22,2.1,49.6,2689,3.91,130.52,1879.6,Need Service,4,Load,37.8,OP_44,2,19.36,638.25,42.8,0
2026-08-01 01:00:00,MCH_674,Dump Truck,111.66,3.94,75.9,1388,4.25,106.63,2561.0,Normal,1,Travel,28.8,OP_24,N,26.05,1140.38,42.7,0
2026-08-01 02:00:00,MCH_737,Excavator,66.3,5.65,78.9,983,1.35,170.46,3821.9,Need Service,9,Load,39.9,OP_30,2,38.85,716.3,65.7,0
2026-08-01 03:00:00,MCH_369,Excavator,106.84,2.45,37.7,2095,4.58,186.8,8771.9,Normal,3,Load,31.0,OP_31,3,29.26,675.93,12.0,0
2026-08-01 04:00:00,MCH_445,Bulldozer,86.07,4.09,34.8,1129,3.68,236.49,11622.6,Need Service,9,Load,40.1,OP_26,2,29.44,811.5,43.7,0
2026-08-01 05:00:00,MCH_769,Dump Truck,90.81,4.16,96.4,1429,0.94,134.04,4435.7,Need Service,8,Load,27.6,OP_12,N,32.09,866.49,28.4,0
2026-08-01 06:00:00,MCH_965,Dump Truck,72.5,4.42,25.2,2190,2.33,275.97,6450.9,Normal,0,Travel,44.6,OP_35,3,16.42,623.97,66.0,0
2026-08-01 07:00:00,MCH_220,Bulldozer,106.13,1.59,92.9,1234,2.06,197.01,1717.0,Normal,4,Idle,27.2,OP_49,4,21.67,291.89,71.7,0
2026-08-01 08:00:00,MCH_409,Bulldozer,110.13,3.67,82.2,2932,4.12,134.92,8044.2,Normal,2,Idle,30.4,OP_23,N,48.43,519.23,29.8,0
2026-08-01 09:00:00,MCH_150,Dump Truck,67.59,1.95,5.3,1915,4.71,129.49,5801.0,Need Service,6,Idle,44.1,OP_19,3,19.46,740.76,47.2,0
2026-08-01 10:00:00,MCH_603,Bulldozer,66.71,5.58,35.0,2394,1.47,210.93,3480.0,Normal,0,Dumping,32.7,OP_36,1,9.81,910.37,64.2,0
2026-08-01 11:00:00,MCH_203,Excavator,94.86,3.99,29.9,1827,2.89,230.87,11160.5,Normal,7,Dumping,44.1,OP_8,1,43.85,1341.03,83.2,0
2026-08-01 12:00:00,MCH_855,Dump Truck,118.48,2.99,30.1,1868,1.55,276.92,5718.3,Normal,8,Travel,34.9,OP_2,1,20.7,624.78,58.7,0
2026-08-01 13:00:00,MCH_716,Loader,97.8,2.66,86.6,2554,1.66,190.05,4065.5,Normal,2,Idle,30.3,OP_33,2,27.54,734.86,22.2,1
2026-08-01 14:00:00,MCH_118,Dump Truck,94.68,5.26,20.0,2501,0.8,261.88,9660.0,Need Service,6,Dumping,38.6,OP_31,2,32.86,1078.73,93.3,0
2026-08-01 15:00:00,MCH_510,Dump Truck,113.86,1.07,27.6,2902,4.48,92.7,7761.4,Need Service,9,Idle,28.6,OP_26,N,33.93,675.85,33.2,0
2026-08-01 16:00:00,MCH_570,Dump Truck,60.7,1.85,75.2,2980,4.09,266.63,9455.1,Overdue,8,Idle,26.0,OP_6,2,8.73,1083.58,92.1,0
2026-08-01 17:00:00,MCH_952,Excavator,85.25,2.61,53.5,1023,0.98,90.15,5142.9,Need Service,7,Travel,27.1,OP_6,N,26.14,1328.34,31.7,0
2026-08-01 18:00:00,MCH_355,Bulldozer,68.79,2.55,8.2,2613,2.53,112.9,8972.1,Overdue,2,Idle,42.7,OP_41,5,40.56,1041.3,57.5,0
2026-08-01 19:00:00,MCH_857,Drill,65.31,3.44,98.4,2569,1.69,81.35,8881.1,Normal,7,Load,40.8,OP_5,3,49.38,1330.81,42.7,0
2026-08-01 20:00:00,MCH_744,Excavator,76.52,1.35,47.6,2059,1.76,169.96,4124.3,Normal,8,Idle,28.9,OP_13,1,14.37,687.05,61.7,0
2026-08-01 21:00:00,MCH_802,Dump Truck,117.86,1.86,56.2,2002,3.91,229.9,468.8,Normal,3,Load,35.0,OP_6,1,9.9,1417.12,71.7,0
2026-08-01 22:00:00,MCH_551,Drill,89.28,1.54,41.1,2511,2.08,195.03,8407.3,Normal,8,Idle,28.0,OP_17,N,47.91,405.42,10.7,0
2026-08-01 23:00:00,MCH_237,Dump Truck,117.53,3.16,72.6,902,1.89,244.56,11043.6,Normal,3,Idle,33.3,OP_2,2,41.77,241.35,86.7,0
2026-08-02 00:00:00,MCH_908,Dump Truck,80.43,3.25,47.4,2687,2.39,199.81,1997.1,Normal,7,Idle,38.3,OP_45,1,25.6,1050.57,31.0,1
2026-08-02 01:00:00,MCH_331,Bulldozer,87.43,1.97,86.4,1010,3.98,227.21,6551.4,Normal,3,Load,34.7,OP_38,N,41.95,524.36,52.3,0
2026-08-02 02:00:00,MCH_956,Bulldozer,105.16,2.7,58.5,1002,1.06,119.49,4515.8,Normal,3,Travel,29.0,OP_44,2,16.2,1336.61,91.6,0
2026-08-02 03:00:00,MCH_654,Excavator,112.7,4.84,50.6,1065,1.05,294.34,10926.2,Need Service,0,Travel,37.5,OP_16,N,30.95,614.35,43.2,0
2026-08-02 04:00:00,MCH_963,Dump Truck,77.97,5.02,79.9,1265,1.32,254.32,5070.7,Normal,6,Dumping,42.2,OP_27,2,40.0,719.41,82.8,1
2026-08-02 05:00:00,MCH_160,Dump Truck,78.53,3.82,43.5,2290,1.39,143.67,11040.3,Normal,5,Idle,41.7,OP_28,N,10.54,155.06,78.5,0
2026-08-02 06:00:00,MCH_405,Dump Truck,117.11,4.71,5.4,867,3.13,87.14,6851.3,Normal,6,Load,35.4,OP_22,3,48.4,199.62,13.4,0
2026-08-02 07:00:00,MCH_265,Excavator,97.78,4.91,55.2,938,1.87,263.14,11390.6,Need Service,2,Dumping,25.7,OP_48,5,38.02,257.54,61.0,0
2026-08-02 08:00:00,MCH_837,Dump Truck,73.64,2.69,24.7,2208,3.1,154.98,9465.5,Overdue,1,Dumping,33.6,OP_21,1,46.03,1030.63,95.3,0
2026-08-02 09:00:00,MCH_794,Bulldozer,105.15,2.84,79.4,1096,2.61,93.81,5409.1,Overdue,7,Idle,29.1,OP_30,N,54.39,416.57,92.4,0
2026-08-02 10:00:00,MCH_705,Dump Truck,100.68,5.99,61.9,1832,2.88,299.75,8076.9,Normal,5,Idle,33.9,OP_18,2,46.13,427.31,70.4,0
2026-08-02 11:00:00,MCH_935,Dump Truck,99.16,5.98,52.6,2145,3.02,264.87,5929.2,Normal,6,Dumping,32.7,OP_23,3,57.86,1485.17,75.8,0
2026-08-02 12:00:00,MCH_670,Excavator,74.66,2.29,29.9,1286,3.85,89.27,11996.1,Normal,4,Idle,26.4,OP_24,3,48.39,1082.03,35.7,0
2026-08-02 13:00:00,MCH_655,Excavator,82.5,1.26,47.8,2403,1.27,154.23,10574.7,Normal,9,Load,32.4,OP_19,2,50.6,1492.55,56.9,0
2026-08-02 14:00:00,MCH_144,Excavator,76.08,4.17,82.8,810,3.95,227.4,11860.1,Normal,8,Load,34.2,OP_22,2,10.23,1219.11,37.7,0
2026-08-02 15:00:00,MCH_795,Bulldozer,63.57,5.24,58.8,816,3.47,251.0,5570.6,Normal,1,Load,43.7,OP_15,N,25.14,1167.28,85.1,0
2026-08-02 16:00:00,MCH_331,Dump Truck,117.56,1.64,87.4,1332,3.95,80.48,7260.1,Need Service,2,Idle,36.7,OP_19,1,35.4,780.11,48.1,0
2026-08-02 17:00:00,MCH_136,Loader,100.14,2.56,88.0,1958,0.71,117.96,4940.9,Normal,8,Idle,31.2,OP_42,N,13.61,1386.98,80.2,0
2026-08-02 18:00:00,MCH_809,Loader,108.74,1.47,57.1,2298,1.4,291.76,7192.8,Need Service,7,Idle,43.1,OP_32,1,24.47,365.92,70.4,0
2026-08-02 19:00:00,MCH_921,Bulldozer,66.18,1.23,91.5,2914,4.28,243.85,8770.7,Normal,1,Idle,36.3,OP_31,N,5.91,548.3,92.0,0
2026-08-02 20:00:00,MCH_425,Excavator,109.25,4.15,88.2,1293,2.43,215.2,11.0,Normal,4,Idle,44.8,OP_33,N,53.39,656.9,66.9,0
2026-08-02 21:00:00,MCH_645,Drill,86.42,3.01,89.8,2061,1.63,299.75,10394.9,Normal,8,Idle,37.1,OP_43,1,28.72,235.32,64.7,0
2026-08-02 22:00:00,MCH_585,Dump Truck,61.67,5.49,72.7,2302,0.92,81.99,5857.5,Need Service,5,Idle,26.3,OP_16,4,38.84,887.44,75.0,0
2026-08-02 23:00:00,MCH_135,Dump Truck,88.23,4.6,43.4,1630,4.46,197.33,9893.0,Overdue,6,Travel,35.0,OP_12,N,13.89,320.18,57.5,0
2026-08-03 00:00:00,MCH_803,Dump Truck,63.57,3.96,76.6,2250,1.09,83.63,5379.4,Normal,7,Load,32.1,OP_25,4,12.92,691.23,11.0,0
2026-08-03 01:00:00,MCH_142,Dump Truck,91.15,2.55,55.1,1659,4.04,97.86,10984.8,Normal,7,Travel,40.9,OP_1,N,59.72,658.53,52.3,0
2026-08-03 02:00:00,MCH_529,Excavator,84.29,4.0,82.7,2967,1.29,257.27,3322.3,Need Service,7,Travel,30.9,OP_40,N,56.13,1265.49,52.4,0
2026-08-03 03:00:00,MCH_500,Drill,101.64,3.52,70.6,817,1.92,138.97,8639.4,Need Service,1,Idle,34.5,OP_17,N,38.48,654.36,80.0,0
2026-08-03 04:00:00,MCH_679,Drill,115.09,4.6,63.3,1024,1.89,126.27,11340.4,Normal,2,Idle,36.3,OP_42,1,49.04,597.5,53.5,0
2026-08-03 05:00:00,MCH_835,Bulldozer,90.46,2.08,12.1,856,0.79,125.38,11016.2,Normal,8,Idle,25.0,OP_17,4,52.76,348.41,44.1,0
2026-08-03 06:00:00,MCH_309,Bulldozer,95.68,3.38,26.7,1371,1.11,233.32,7737.9,Normal,9,Dumping,29.9,OP_5,3,48.81,997.44,57.6,0
2026-08-03 07:00:00,MCH_528,Excavator,102.56,1.46,91.7,1110,3.01,298.12,10186.1,Normal,2,Load,33.8,OP_7,3,58.72,188.75,24.2,0
2026-08-03 08:00:00,MCH_416,Dump Truck,113.85,2.44,83.2,1324,0.85,237.55,2725.6,Normal,0,Load,40.1,OP_40,5,13.92,954.64,42.1,0
2026-08-03 09:00:00,MCH_284,Bulldozer,60.12,4.29,98.8,2791,0.63,271.18,7826.2,Normal,2,Load,26.7,OP_38,1,38.13,668.39,25.2,0
2026-08-03 10:00:00,MCH_287,Dump Truck,109.1,5.68,48.2,1702,1.24,152.46,10583.4,Normal,7,Travel,34.5,OP_26,5,12.56,583.89,69.8,0
2026-08-03 11:00:00,MCH_638,Loader,94.01,4.86,80.2,1898,4.19,139.04,5226.7,Normal,8,Idle,44.3,OP_13,1,54.2,709.12,58.1,0
2026-08-03 12:00:00,MCH_289,Dump Truck,61.46,4.76,70.0,1475,3.86,151.03,8691.8,Normal,7,Load,39.2,OP_1,N,45.48,856.35,12.5,0
2026-08-03 13:00:00,MCH_246,Excavator,88.89,3.43,67.8,888,2.26,231.5,1320.9,Normal,1,Load,40.6,OP_31,2,11.33,700.97,27.8,0
2026-08-03 14:00:00,MCH_546,Excavator,94.97,1.1,51.0,1849,2.16,158.84,272.1,Normal,1,Travel,29.6,OP_46,1,22.68,521.25,94.5,0
2026-08-03 15:00:00,MCH_326,Excavator,103.97,4.15,33.0,1733,2.03,164.7,7131.8,Normal,6,Idle,38.0,OP_46,5,18.97,950.81,97.1,0
2026-08-03 16:00:00,MCH_822,Dump Truck,67.93,3.45,75.0,2498,2.4,141.09,8722.5,Need Service,2,Idle,38.4,OP_47,1,16.29,1014.55,45.9,0
2026-08-03 17:00:00,MCH_317,Dump Truck,117.7,3.43,5.8,1237,4.02,184.1,8457.1,Need Service,1,Travel,29.5,OP_7,3,22.26,777.4,54.9,1
2026-08-03 18:00:00,MCH_367,Drill,73.41,5.73,14.5,1492,0.13,290.28,7432.3,Normal,2,Travel,39.4,OP_27,N,17.34,811.76,80.7,0
2026-08-03 19:00:00,MCH_585,Bulldozer,112.92,1.78,78.9,2617,3.72,108.74,10929.7,Need Service,8,Load,31.6,OP_8,5,7.05,349.23,38.8,0
2026-08-03 20:00:00,MCH_416,Excavator,64.55,1.64,19.6,1396,3.83,291.36,4571.8,Normal,3,Load,38.3,OP_43,1,31.28,791.96,55.6,0
2026-08-03 21:00:00,MCH_204,Drill,118.38,1.38,62.6,1794,4.66,295.98,4688.2,Need Service,2,Travel,38.1,OP_34,1,50.56,1117.91,65.2,0
2026-08-03 22:00:00,MCH_376,Excavator,60.64,3.67,35.4,2850,3.89,248.54,5471.8,Normal,2,Load,30.8,OP_44,2,54.68,1070.27,88.1,0
2026-08-03 23:00:00,MCH_883,Bulldozer,85.0,2.12,91.8,2096,4.52,174.72,4348.3,Normal,2,Load,25.5,OP_21,2,33.62,101.25,74.7,0
2026-08-04 00:00:00,MCH_107,Dump Truck,62.74,3.63,11.4,2072,1.95,129.7,8046.1,Normal,6,Travel,38.0,OP_32,1,51.64,950.26,23.2,0
2026-08-04 01:00:00,MCH_963,Excavator,115.83,1.44,7.5,1125,4.72,89.05,6235.2,Overdue,5,Load,39.2,OP_18,5,58.55,796.56,83.2,0
2026-08-04 02:00:00,MCH_993,Excavator,102.95,3.45,39.5,1786,1.72,151.04,2713.2,Need Service,5,Dumping,32.6,OP_46,N,30.05,276.85,94.9,0
2026-08-04 03:00:00,MCH_158,Dump Truck,67.28,4.95,94.4,1218,4.46,149.75,2533.1,Normal,3,Idle,36.1,OP_48,1,28.7,107.84,36.7,1
2026-08-04 04:00:00,MCH_164,Excavator,64.73,3.02,80.3,2410,2.88,139.78,10797.1,Normal,1,Load,29.2,OP_34,3,26.01,860.68,18.4,0
2026-08-04 05:00:00,MCH_838,Drill,66.83,2.35,59.1,2756,2.81,137.79,662.7,Normal,1,Load,27.5,OP_8,1,55.56,106.23,24.0,0
2026-08-04 06:00:00,MCH_811,Excavator,119.29,3.52,59.0,2521,1.78,97.46,10788.4,Normal,2,Load,27.5,OP_2,4,30.29,1044.9,62.3,0
2026-08-04 07:00:00,MCH_621,Bulldozer,71.79,4.45,24.2,2141,4.91,177.26,7881.4,Overdue,5,Idle,29.3,OP_36,2,48.25,222.21,46.8,0
2026-08-04 08:00:00,MCH_871,Excavator,65.04,4.3,32.1,2947,3.28,246.69,5781.8,Normal,7,Idle,26.3,OP_36,1,29.97,1229.09,45.6,0
2026-08-04 09:00:00,MCH_829,Dump Truck,89.28,1.01,14.9,2732,0.41,135.16,293.5,Normal,3,Load,37.8,OP_36,N,14.32,222.56,10.5,0
2026-08-04 10:00:00,MCH_885,Bulldozer,61.23,3.67,93.3,1920,1.16,273.08,10834.0,Normal,1,Travel,40.6,OP_13,4,14.88,504.94,82.1,0
2026-08-04 11:00:00,MCH_512,Loader,94.75,2.32,26.1,1668,0.46,243.55,1485.5,Normal,5,Load,36.9,OP_35,1,6.55,311.64,46.0,0
2026-08-04 12:00:00,MCH_249,Dump Truck,117.19,5.35,86.7,1240,3.32,206.72,11393.4,Overdue,7,Travel,27.5,OP_14,1,19.54,443.51,28.9,0
2026-08-04 13:00:00,MCH_219,Excavator,106.29,1.6,83.9,1782,1.66,259.3,7396.6,Overdue,5,Idle,37.9,OP_46,2,28.7,1313.41,41.4,0
2026-08-04 14:00:00,MCH_808,Bulldozer,72.34,2.26,38.9,1197,4.8,105.22,5631.3,Normal,1,Load,29.5,OP_5,1,20.57,1363.67,31.2,0
2026-08-04 15:00:00,MCH_614,Drill,114.35,4.32,6.7,1548,0.5,180.99,8195.2,Normal,6,Load,43.8,OP_40,2,44.55,357.98,52.7,0
2026-08-04 16:00:00,MCH_688,Dump Truck,71.28,5.02,7.4,947,4.55,120.12,5622.9,Need Service,1,Load,44.7,OP_6,2,6.74,750.19,92.5,0
2026-08-04 17:00:00,MCH_318,Dump Truck,83.58,3.49,54.3,2287,1.41,216.04,3807.4,Need Service,4,Dumping,40.5,OP_1,N,53.74,1476.42,98.2,0
2026-08-04 18:00:00,MCH_114,Dump Truck,80.41,3.72,61.8,1140,3.96,268.13,7869.3,Normal,2,Load,31.5,OP_14,4,55.38,1016.4,30.2,0
2026-08-04 19:00:00,MCH_976,Loader,106.85,3.41,32.7,2719,1.25,159.63,262.6,Normal,8,Dumping,40.2,OP_7,1,44.57,1026.38,63.7,0
2026-08-04 20:00:00,MCH_295,Bulldozer,89.91,1.87,55.6,1689,1.07,231.24,2312.8,Normal,9,Load,29.8,OP_41,N,30.37,1483.47,42.2,0
2026-08-04 21:00:00,MCH_499,Loader,85.74,5.49,85.6,2999,0.46,181.71,5683.3,Normal,6,Load,33.8,OP_14,N,41.37,674.28,17.4,0
2026-08-04 22:00:00,MCH_130,Excavator,70.33,2.47,86.2,1519,4.9,136.08,6900.7,Overdue,4,Travel,31.0,OP_31,1,5.29,489.4,84.6,0
2026-08-04 23:00:00,MCH_768,Dump Truck,97.9,4.85,17.1,2208,4.72,259.55,8461.3,Normal,9,Load,44.5,OP_34,N,49.71,327.17,49.5,1
2026-08-05 00:00:00,MCH_357,Excavator,97.57,5.56,81.3,833,1.4,183.57,5848.4,Normal,9,Idle,44.6,OP_22,3,36.32,1070.83,80.6,0
2026-08-05 01:00:00,MCH_499,Loader,83.99,3.89,55.0,2427,2.69,136.96,11147.1,Overdue,5,Load,40.5,OP_14,1,45.0,1161.34,99.4,0
2026-08-05 02:00:00,MCH_309,Bulldozer,93.65,1.61,45.5,1640,4.26,99.62,11178.3,Normal,4,Idle,25.8,OP_29,2,41.75,206.41,32.4,0
2026-08-05 03:00:00,MCH_331,Excavator,87.07,2.0,58.7,1147,0.28,184.06,10742.8,Normal,2,Idle,33.7,OP_4,3,52.79,430.38,71.7,0
2026-08-05 04:00:00,MCH_287,Dump Truck,67.69,4.26,56.0,1944,0.59,90.27,10252.2,Normal,4,Dumping,27.4,OP_30,1,34.72,613.01,19.7,0
2026-08-05 05:00:00,MCH_549,Drill,110.07,2.09,87.4,2699,2.28,229.89,5388.7,Need Service,4,Idle,34.6,OP_20,1,32.21,506.81,66.0,0
2026-08-05 06:00:00,MCH_745,Excavator,65.15,3.58,5.4,1189,2.79,254.7,11657.5,Normal,7,Idle,32.4,OP_36,N,57.28,1464.34,17.5,0
2026-08-05 07:00:00,MCH_169,Dump Truck,85.95,3.73,69.3,1577,0.77,270.29,2586.5,Need Service,1,Idle,31.0,OP_17,2,24.9,778.58,52.2,0
2026-08-05 08:00:00,MCH_461,Excavator,117.79,4.41,56.7,1593,1.35,275.87,11093.4,Normal,3,Travel,44.9,OP_20,2,47.65,1065.26,28.9,0
2026-08-05 09:00:00,MCH_368,Excavator,72.27,5.03,25.6,2076,2.14,201.2,7976.8,Normal,0,Idle,39.3,OP_34,1,32.88,1152.63,87.8,0
2026-08-05 10:00:00,MCH_604,Dump Truck,85.1,4.86,41.4,1753,0.79,157.44,10097.5,Normal,3,Dumping,27.1,OP_49,N,39.92,1117.88,85.5,0
2026-08-05 11:00:00,MCH_392,Dump Truck,100.97,1.37,43.3,1456,2.99,81.27,8420.2,Need Service,7,Load,29.6,OP_9,1,23.57,1309.22,42.3,1
2026-08-05 12:00:00,MCH_877,Dump Truck,94.12,1.18,56.9,2120,4.61,110.15,4351.8,Normal,1,Load,30.7,OP_29,1,33.15,786.36,59.3,0
2026-08-05 13:00:00,MCH_910,Dump Truck,106.95,5.46,62.4,2681,3.31,206.49,2311.8,Need Service,6,Load,41.9,OP_44,3,21.37,274.67,53.4,0
2026-08-05 14:00:00,MCH_654,Dump Truck,91.78,3.79,64.2,2607,4.86,264.14,3909.3,Need Service,3,Load,26.0,OP_41,2,53.97,575.98,79.6,0
2026-08-05 15:00:00,MCH_508,Excavator,65.08,2.12,72.9,2600,3.12,187.37,8438.4,Need Service,0,Idle,41.2,OP_5,4,53.58,538.99,27.7,0
2026-08-05 16:00:00,MCH_690,Loader,64.1,1.54,16.9,2731,2.03,110.41,9955.1,Need Service,9,Load,41.9,OP_8,4,21.15,1110.67,99.2,0
2026-08-05 17:00:00,MCH_202,Bulldozer,66.71,2.69,61.0,2099,4.29,191.23,1284.1,Normal,6,Idle,28.0,OP_17,1,21.63,377.38,46.2,0
2026-08-05 18:00:00,MCH_955,Dump Truck,98.58,3.82,60.8,1795,4.03,158.18,1202.1,Need Service,9,Idle,35.7,OP_30,2,50.26,1163.61,67.8,0
2026-08-05 19:00:00,MCH_659,Dump Truck,112.01,2.55,90.9,991,4.4,126.24,8438.5,Normal,5,Load,43.4,OP_41,3,42.01,794.72,62.6,0
2026-08-05 20:00:00,MCH_815,Drill,110.49,2.81,96.3,885,4.79,179.56,2261.6,Normal,1,Travel,42.8,OP_2,1,19.33,417.56,55.5,0
2026-08-05 21:00:00,MCH_310,Dump Truck,82.02,3.71,15.2,2668,2.57,285.07,415.8,Overdue,1,Travel,25.8,OP_44,2,17.49,189.11,94.2,0
2026-08-05 22:00:00,MCH_627,Excavator,112.04,1.82,57.1,2121,0.14,265.18,9022.1,Normal,7,Load,37.3,OP_21,1,13.01,630.03,75.4,0
2026-08-05 23:00:00,MCH_944,Bulldozer,70.47,2.41,86.4,1642,0.13,174.07,9220.3,Need Service,1,Load,34.6,OP_29,2,20.03,541.06,22.8,0
2026-08-06 00:00:00,MCH_302,Dump Truck,90.52,5.62,5.0,1605,4.59,239.51,10955.7,Normal,9,Travel,32.5,OP_16,N,30.24,1265.98,68.0,0
2026-08-06 01:00:00,MCH_598,Bulldozer,110.96,5.07,11.6,1051,4.61,171.28,9883.9,Normal,0,Load,37.9,OP_19,1,5.73,765.63,77.8,0
2026-08-06 02:00:00,MCH_578,Loader,110.61,4.55,7.5,2082,0.65,212.7,10019.3,Need Service,7,Load,26.2,OP_47,2,55.73,909.82,60.5,0
2026-08-06 03:00:00,MCH_477,Drill,109.58,2.11,50.1,1311,0.61,211.24,10789.0,Normal,2,Load,36.2,OP_36,2,35.5,202.83,91.1,0
2026-08-06 04:00:00,MCH_854,Excavator,83.92,2.32,83.2,2658,1.5,282.36,10352.4,Normal,2,Idle,40.1,OP_23,N,8.43,977.24,47.9,0
2026-08-06 05:00:00,MCH_447,Bulldozer,102.98,1.61,67.8,2397,0.31,258.23,9768.1,Normal,4,Load,44.3,OP_46,3,23.61,635.87,29.6,0
2026-08-06 06:00:00,MCH_267,Excavator,66.34,1.09,58.3,2394,3.67,244.6,5777.3,Need Service,2,Load,31.2,OP_10,1,30.98,350.31,70.9,0
2026-08-06 07:00:00,MCH_954,Drill,64.18,4.62,5.6,2050,4.03,278.43,11043.1,Normal,5,Load,28.7,OP_43,N,8.51,1157.96,79.8,0
2026-08-06 08:00:00,MCH_761,Dump Truck,62.55,5.08,85.1,2408,2.03,97.26,1770.7,Need Service,2,Travel,25.9,OP_2,5,41.26,804.45,67.4,0
2026-08-06 09:00:00,MCH_344,Loader,110.25,2.83,26.8,977,1.52,218.53,6466.5,Normal,4,Idle,28.9,OP_2,4,50.2,1459.02,56.2,0
2026-08-06 10:00:00,MCH_805,Excavator,101.99,1.03,88.6,1374,1.05,130.67,7316.9,Need Service,2,Dumping,29.8,OP_39,N,23.17,595.5,46.6,0
2026-08-06 11:00:00,MCH_484,Excavator,77.46,4.57,76.7,1851,4.48,205.05,10807.4,Need Service,1,Load,34.2,OP_43,3,49.66,1204.66,94.0,0
2026-08-06 12:00:00,MCH_127,Excavator,115.83,5.78,28.1,1583,0.52,85.38,4087.4,Normal,6,Load,30.2,OP_37,1,35.89,273.64,45.7,0
2026-08-06 13:00:00,MCH_213,Excavator,75.86,2.28,28.5,1597,1.84,130.47,562.0,Normal,6,Load,43.1,OP_38,4,27.93,1043.65,43.3,0
2026-08-06 14:00:00,MCH_315,Drill,78.34,1.01,82.0,1304,3.9,233.74,10414.5,Need Service,1,Travel,42.6,OP_43,4,36.09,1192.18,71.5,0
2026-08-06 15:00:00,MCH_543,Loader,82.36,3.0,96.4,1628,0.52,129.29,344.6,Normal,0,Travel,43.1,OP_42,2,32.15,1225.65,30.6,0
2026-08-06 16:00:00,MCH_100,Excavator,113.36,1.57,62.2,2725,1.22,263.74,7472.1,Normal,3,Travel,39.2,OP_46,3,8.61,182.69,90.4,0
