Record_Timestamp,Logistics_ID,Date,Route_Code,Origin_Location,Destination_Location,Cargo_Type,Cargo_Weight_Tons,Transport_Mode,Vessel_ID,Machine_ID,Distance_km,Travel_Time_hr,Actual_Travel_Time_hr,Fuel_Used_Liters,Fuel_Cost_USD,Delivery_Status,Delay_Cause,CO2_Emission_kg,Driver_ID,Delivery_Risk_Level
2026-08-11 14:00:00,LG_14103,2026-08-11,R3,Warehouse C,Port Alpha,General Cargo,3072.9,Truck,VS_110,MCH_822,659.0,6.9,87.6,1750.1,369.25,Delivered,Traffic,2337.5,DRV_261,High
2026-08-11 15:00:00,LG_14104,2026-08-11,R5,Processing Plant,Smelter Gamma,Nickel,1997.9,Train,VS_23,MCH_474,415.6,61.2,75.7,1963.4,4036.27,Delivered,None,495.0,DRV_180,Low
2026-08-11 16:00:00,LG_14105,2026-08-11,R4,Warehouse C,Port Beta,Nickel,2298.4,Truck,VS_110,MCH_660,832.3,27.7,27.9,497.4,3566.83,Delivered,Road,2099.6,DRV_296,Medium
2026-08-11 17:00:00,LG_14106,2026-08-11,R2,Mine B,Smelter Gamma,Coal,4122.1,Truck,VS_168,MCH_814,194.8,1.2,19.6,1829.9,4940.28,Delivered,Weather,1743.5,DRV_252,Low
2026-08-11 18:00:00,LG_14107,2026-08-11,R4,Warehouse C,Port Alpha,General Cargo,3213.4,Truck,VS_41,MCH_237,126.2,9.7,42.2,568.4,2422.57,In Transit,Road,2062.4,DRV_17,Low
2026-08-11 19:00:00,LG_14108,2026-08-11,R1,Mine B,Warehouse Delta,Nickel,4852.3,Truck,VS_89,MCH_769,702.6,28.7,25.7,651.5,1283.35,Delivered,Weather,2410.2,DRV_132,Low
2026-08-11 20:00:00,LG_14109,2026-08-11,R5,Warehouse C,Warehouse Delta,Iron Sand,3219.7,Vessel,VS_114,MCH_809,536.2,59.0,47.4,726.4,3036.82,In Transit,Road,525.4,DRV_216,Low
2026-08-11 21:00:00,LG_14110,2026-08-11,R5,Warehouse C,Warehouse Delta,Fuel,835.8,Vessel,VS_56,MCH_707,822.0,57.0,47.9,441.2,1978.99,Delivered,Mechanical,2021.5,DRV_294,High
2026-08-11 22:00:00,LG_14111,2026-08-11,R2,Processing Plant,Port Alpha,General Cargo,3372.3,Truck,VS_198,MCH_752,868.2,32.7,3.3,1419.5,3316.51,In Transit,Traffic,181.5,DRV_3,Low
2026-08-11 23:00:00,LG_14112,2026-08-11,R3,Mine B,Smelter Gamma,General Cargo,3181.1,Train,VS_157,MCH_704,714.6,11.9,81.9,371.7,555.37,Delivered,Road,2337.8,DRV_61,Medium
2026-08-12 00:00:00,LG_14113,2026-08-12,R4,Processing Plant,Smelter Gamma,General Cargo,2881.0,Train,VS_176,MCH_265,247.7,71.7,87.8,114.7,4512.4,Delivered,Weather,1444.4,DRV_95,Low
2026-08-12 01:00:00,LG_14114,2026-08-12,R2,Mine B,Smelter Gamma,Coal,1905.6,Train,VS_54,MCH_651,519.4,25.8,26.9,1336.6,1690.05,In Transit,Road,429.9,DRV_180,Medium
2026-08-12 02:00:00,LG_14115,2026-08-12,R3,Processing Plant,Port Beta,Fuel,3642.3,Truck,VS_85,MCH_814,259.5,61.7,1.8,364.4,2837.6,Delivered,None,1475.7,DRV_268,Medium
2026-08-12 03:00:00,LG_14116,2026-08-12,R4,Warehouse C,Smelter Gamma,Nickel,880.3,Vessel,VS_167,MCH_718,242.4,60.0,24.1,1784.1,1971.53,In Transit,Mechanical,1328.2,DRV_203,Low
2026-08-12 04:00:00,LG_14117,2026-08-12,R5,Mine B,Warehouse Delta,Nickel,2795.2,Truck,VS_159,MCH_976,433.5,15.9,34.2,127.7,2626.24,Delivered,Traffic,1126.9,DRV_37,Medium
2026-08-12 05:00:00,LG_14118,2026-08-12,R2,Mine A,Port Beta,Nickel,3030.8,Vessel,VS_76,MCH_568,458.1,9.9,56.2,558.1,3308.61,Delivered,Traffic,2220.2,DRV_279,Low
2026-08-12 06:00:00,LG_14119,2026-08-12,R5,Warehouse C,Warehouse Delta,Fuel,2737.8,Vessel,VS_118,MCH_432,29.3,14.1,67.9,166.8,661.06,Delayed,Traffic,71.2,DRV_261,Medium
2026-08-12 07:00:00,LG_14120,2026-08-12,R1,Processing Plant,Warehouse Delta,General Cargo,3781.3,Train,VS_189,MCH_935,718.2,36.8,84.0,136.1,1386.86,In Transit,Weather,434.0,DRV_44,Low
2026-08-12 08:00:00,LG_14121,2026-08-12,R3,Processing Plant,Smelter Gamma,Coal,2636.4,Train,VS_133,MCH_678,303.0,44.5,40.4,880.7,310.41,Delivered,None,1612.5,DRV_80,Low
2026-08-12 09:00:00,LG_14122,2026-08-12,R4,Mine B,Warehouse Delta,Fuel,372.2,Truck,VS_188,MCH_500,474.0,22.4,37.8,1924.2,640.81,In Transit,Traffic,476.1,DRV_140,Low
2026-08-12 10:00:00,LG_14123,2026-08-12,R1,Warehouse C,Warehouse Delta,Fuel,216.7,Vessel,VS_18,MCH_445,13.6,13.9,76.7,425.7,915.55,Delivered,Road,282.3,DRV_85,High
2026-08-12 11:00:00,LG_14124,2026-08-12,R3,Warehouse C,Smelter Gamma,Nickel,4691.4,Truck,VS_19,MCH_104,29.0,9.4,15.0,533.2,1810.06,In Transit,Mechanical,2615.3,DRV_233,Medium
2026-08-12 12:00:00,LG_14125,2026-08-12,R4,Processing Plant,Warehouse Delta,Fuel,3040.6,Vessel,VS_100,MCH_464,27.4,65.5,27.7,1409.8,938.12,Delayed,Road,1796.9,DRV_261,Low
2026-08-12 13:00:00,LG_14126,2026-08-12,R4,Mine B,Warehouse Delta,General Cargo,372.7,Vessel,VS_156,MCH_833,797.5,3.8,25.6,537.2,2974.3,Delivered,None,105.9,DRV_109,High
2026-08-12 14:00:00,LG_14127,2026-08-12,R5,Mine A,Smelter Gamma,Iron Sand,4963.2,Vessel,VS_193,MCH_560,472.3,65.0,25.1,989.8,385.25,Delayed,Road,2178.4,DRV_128,Low
2026-08-12 15:00:00,LG_14128,2026-08-12,R2,Mine A,Port Beta,Fuel,1331.4,Train,VS_4,MCH_551,812.9,15.6,6.9,483.1,2102.9,Delivered,Mechanical,1837.4,DRV_214,Medium
2026-08-12 16:00:00,LG_14129,2026-08-12,R2,Mine B,Smelter Gamma,Fuel,3625.5,Train,VS_104,MCH_922,47.4,18.9,50.6,1397.4,1374.22,Delivered,None,335.3,DRV_136,Low
2026-08-12 17:00:00,LG_14130,2026-08-12,R4,Mine B,Warehouse Delta,Nickel,2495.2,Truck,VS_59,MCH_778,985.8,29.5,79.9,857.1,3646.68,In Transit,Mechanical,696.7,DRV_118,Low
2026-08-12 18:00:00,LG_14131,2026-08-12,R2,Warehouse C,Port Beta,Nickel,1383.1,Vessel,VS_29,MCH_112,961.6,19.3,39.6,176.4,4242.27,In Transit,Mechanical,2501.7,DRV_55,High
2026-08-12 19:00:00,LG_14132,2026-08-12,R3,Mine B,Smelter Gamma,General Cargo,4732.7,Vessel,VS_66,MCH_552,294.1,43.0,68.9,948.7,4025.13,In Transit,Road,977.6,DRV_287,Medium
2026-08-12 20:00:00,LG_14133,2026-08-12,R4,Processing Plant,Smelter Gamma,Fuel,4548.8,Vessel,VS_177,MCH_374,697.0,37.9,78.6,1448.6,4118.22,Delayed,Traffic,1496.5,DRV_87,Medium
2026-08-12 21:00:00,LG_14134,2026-08-12,R5,Warehouse C,Smelter Gamma,Coal,2294.0,Vessel,VS_65,MCH_767,92.6,16.0,21.0,319.5,2186.33,Delayed,Traffic,272.0,DRV_192,Low
2026-08-12 22:00:00,LG_14135,2026-08-12,R2,Processing Plant,Port Beta,Coal,369.6,Truck,VS_199,MCH_901,233.9,8.5,67.3,1526.9,336.25,Delivered,None,1341.8,DRV_60,Medium
2026-08-12 23:00:00,LG_14136,2026-08-12,R5,Mine B,Port Alpha,Fuel,326.7,Vessel,VS_167,MCH_607,221.3,70.2,22.9,702.2,2905.71,Cancelled,Weather,83.5,DRV_226,Medium
2026-08-13 00:00:00,LG_14137,2026-08-13,R1,Warehouse C,Warehouse Delta,Fuel,2146.4,Truck,VS_190,MCH_530,128.2,71.9,36.9,1272.7,3421.98,Delivered,Traffic,2899.8,DRV_238,Low
2026-08-13 01:00:00,LG_14138,2026-08-13,R4,Mine A,Port Beta,Iron Sand,1092.8,Train,VS_147,MCH_946,589.5,66.7,51.7,1460.9,2404.42,In Transit,Traffic,2445.8,DRV_112,Medium
2026-08-13 02:00:00,LG_14139,2026-08-13,R5,Mine B,Warehouse Delta,Fuel,476.1,Vessel,VS_13,MCH_857,821.4,15.5,77.0,1414.1,3901.8,In Transit,Road,2054.2,DRV_1,High
2026-08-13 03:00:00,LG_14140,2026-08-13,R4,Mine B,Port Alpha,General Cargo,3185.3,Vessel,VS_169,MCH_879,249.1,15.5,23.7,294.5,4798.35,In Transit,Traffic,1213.2,DRV_255,Low
2026-08-13 04:00:00,LG_14141,2026-08-13,R5,Mine A,Port Beta,Nickel,2647.2,Truck,VS_142,MCH_289,61.8,16.8,81.2,1287.6,1179.42,In Transit,Traffic,654.7,DRV_295,High
2026-08-13 05:00:00,LG_14142,2026-08-13,R2,Processing Plant,Warehouse Delta,Coal,1912.7,Truck,VS_197,MCH_500,358.0,15.7,8.0,341.1,1996.89,In Transit,None,663.5,DRV_104,Low
2026-08-13 06:00:00,LG_14143,2026-08-13,R4,Mine B,Smelter Gamma,Nickel,545.5,Vessel,VS_23,MCH_441,700.0,32.6,45.9,1579.6,4841.32,Delivered,Traffic,1453.1,DRV_181,Low
2026-08-13 07:00:00,LG_14144,2026-08-13,R1,Processing Plant,Warehouse Delta,Iron Sand,850.8,Vessel,VS_62,MCH_651,438.9,39.3,71.6,1961.2,4560.45,In Transit,Traffic,1984.3,DRV_126,Medium
2026-08-13 08:00:00,LG_14145,2026-08-13,R3,Processing Plant,Port Alpha,Coal,1523.2,Train,VS_123,MCH_573,507.6,56.2,86.2,582.5,4076.87,Delivered,Weather,1845.6,DRV_211,Low
2026-08-13 09:00:00,LG_14146,2026-08-13,R2,Mine A,Smelter Gamma,Iron Sand,2033.8,Truck,VS_17,MCH_550,847.6,37.7,35.7,824.4,4799.07,Delivered,Weather,283.7,DRV_173,Medium
2026-08-13 10:00:00,LG_14147,2026-08-13,R4,Warehouse C,Smelter Gamma,General Cargo,2310.5,Truck,VS_140,MCH_510,881.3,56.6,73.9,1838.3,1890.18,Delivered,Road,734.8,DRV_172,Low
2026-08-13 11:00:00,LG_14148,2026-08-13,R5,Processing Plant,Port Alpha,Iron Sand,4680.5,Truck,VS_100,MCH_918,601.8,64.7,15.6,714.9,2751.23,Delivered,Weather,1811.3,DRV_71,Low
2026-08-13 12:00:00,LG_14149,2026-08-13,R4,Mine B,Port Alpha,Coal,2455.6,Truck,VS_39,MCH_165,439.5,58.7,67.1,361.4,1457.65,Cancelled,None,2837.5,DRV_57,Low
2026-08-13 13:00:00,LG_14150,2026-08-13,R3,Warehouse C,Warehouse Delta,Coal,2878.6,Vessel,VS_37,MCH_712,583.8,4.4,89.9,671.5,2776.49,Delivered,Weather,978.3,DRV_126,Low
2026-08-13 14:00:00,LG_14151,2026-08-13,R2,Warehouse C,Port Alpha,Iron Sand,4445.9,Vessel,VS_107,MCH_217,493.8,51.7,13.1,1241.2,4282.45,Delivered,Traffic,2590.8,DRV_165,Medium
2026-08-13 15:00:00,LG_14152,2026-08-13,R2,Processing Plant,Port Alpha,Nickel,4102.4,Vessel,VS_154,MCH_843,819.8,55.8,88.3,1264.1,4781.25,In Transit,Mechanical,2862.3,DRV_144,Low
2026-08-13 16:00:00,LG_14153,2026-08-13,R5,Warehouse C,Smelter Gamma,Nickel,680.7,Truck,VS_145,MCH_204,359.2,17.6,43.3,1505.9,2142.72,Delivered,Traffic,1307.0,DRV_168,Medium
2026-08-13 17:00:00,LG_14154,2026-08-13,R5,Processing Plant,Port Alpha,Fuel,4283.1,Vessel,VS_175,MCH_417,479.4,19.3,79.1,103.0,4639.34,Delivered,Road,2288.9,DRV_76,Medium
2026-08-13 18:00:00,LG_14155,2026-08-13,R5,Mine B,Smelter Gamma,Nickel,3571.4,Truck,VS_131,MCH_626,159.5,10.5,79.3,1466.9,3656.41,Delivered,None,2861.5,DRV_136,Medium
2026-08-13 19:00:00,LG_14156,2026-08-13,R1,Mine A,Warehouse Delta,Coal,1275.5,Vessel,VS_98,MCH_677,538.8,28.5,47.6,857.3,3796.56,In Transit,Mechanical,2250.4,DRV_44,Low
2026-08-13 20:00:00,LG_14157,2026-08-13,R4,Mine B,Smelter Gamma,Coal,2288.7,Truck,VS_51,MCH_574,655.6,69.4,53.1,828.8,212.95,Delivered,Traffic,2243.9,DRV_33,High
2026-08-13 21:00:00,LG_14158,2026-08-13,R5,Warehouse C,Warehouse Delta,Fuel,4189.2,Vessel,VS_33,MCH_769,731.0,63.6,85.9,1096.3,1813.22,In Transit,Mechanical,622.6,DRV_12,High
2026-08-13 22:00:00,LG_14159,2026-08-13,R2,Mine B,Smelter Gamma,Coal,4744.0,Vessel,VS_33,MCH_930,110.5,44.5,57.5,1293.6,1681.11,In Transit,None,2973.1,DRV_4,Medium
2026-08-13 23:00:00,LG_14160,2026-08-13,R5,Processing Plant,Port Alpha,Iron Sand,4778.9,Truck,VS_22,MCH_759,323.8,9.5,10.7,793.2,4622.63,Delivered,Traffic,1166.8,DRV_267,Medium
2026-08-14 00:00:00,LG_14161,2026-08-14,R2,Mine A,Port Alpha,General Cargo,1850.1,Truck,VS_176,MCH_100,183.4,69.5,62.7,1500.7,2198.0,In Transit,Traffic,606.6,DRV_294,Low
2026-08-14 01:00:00,LG_14162,2026-08-14,R4,Processing Plant,Port Alpha,Coal,1731.1,Vessel,VS_86,MCH_697,694.7,57.5,37.2,1500.1,3582.36,Delivered,None,2292.6,DRV_228,Medium
2026-08-14 02:00:00,LG_14163,2026-08-14,R5,Mine A,Warehouse Delta,Iron Sand,4290.0,Vessel,VS_83,MCH_803,121.4,52.5,20.5,671.3,358.09,Delivered,Road,1887.1,DRV_112,Medium
2026-08-14 03:00:00,LG_14164,2026-08-14,R2,Warehouse C,Port Beta,Coal,1232.5,Truck,VS_19,MCH_210,503.1,21.5,70.9,1903.1,733.24,In Transit,Weather,628.4,DRV_214,Low
2026-08-14 04:00:00,LG_14165,2026-08-14,R4,Mine A,Smelter Gamma,Iron Sand,2318.3,Truck,VS_172,MCH_122,982.7,18.9,77.2,750.4,2063.66,Delivered,Mechanical,2637.0,DRV_81,Low
2026-08-14 05:00:00,LG_14166,2026-08-14,R5,Mine A,Port Beta,Iron Sand,4408.4,Vessel,VS_154,MCH_687,782.2,38.8,26.2,1300.0,1181.69,Delivered,Traffic,488.7,DRV_58,Medium
2026-08-14 06:00:00,LG_14167,2026-08-14,R5,Warehouse C,Port Alpha,General Cargo,615.1,Truck,VS_43,MCH_174,632.5,1.4,28.6,209.9,1093.78,Delayed,Traffic,1154.3,DRV_245,Medium
2026-08-14 07:00:00,LG_14168,2026-08-14,R1,Mine A,Port Beta,Coal,3291.5,Train,VS_196,MCH_591,834.0,12.2,56.4,1548.1,777.69,Delivered,Weather,2551.3,DRV_73,Low
2026-08-14 08:00:00,LG_14169,2026-08-14,R5,Mine B,Smelter Gamma,Fuel,256.1,Train,VS_142,MCH_636,204.0,53.9,17.3,1272.5,2290.49,Delivered,Traffic,2020.8,DRV_51,High
2026-08-14 09:00:00,LG_14170,2026-08-14,R4,Warehouse C,Port Beta,General Cargo,1866.8,Train,VS_82,MCH_492,214.1,58.0,34.2,812.6,792.5,Delivered,Traffic,198.3,DRV_107,Medium
2026-08-14 10:00:00,LG_14171,2026-08-14,R2,Mine B,Warehouse Delta,General Cargo,1609.4,Train,VS_41,MCH_821,43.9,67.5,83.0,1837.3,1668.18,Delivered,Traffic,318.6,DRV_120,Low
2026-08-14 11:00:00,LG_14172,2026-08-14,R3,Mine A,Port Beta,Coal,2591.0,Truck,VS_101,MCH_130,716.5,53.2,65.0,1807.9,2640.43,Delivered,Mechanical,2187.0,DRV_272,Low
2026-08-14 12:00:00,LG_14173,2026-08-14,R1,Mine B,Port Alpha,Coal,822.6,Train,VS_131,MCH_453,811.7,11.7,25.4,1481.0,956.35,Delivered,None,1908.9,DRV_91,Low
2026-08-14 13:00:00,LG_14174,2026-08-14,R3,Processing Plant,Smelter Gamma,Iron Sand,879.4,Truck,VS_46,MCH_397,244.1,43.5,64.8,441.6,1656.45,In Transit,Weather,1715.6,DRV_298,Low
2026-08-14 14:00:00,LG_14175,2026-08-14,R2,Mine A,Port Beta,Nickel,2062.3,Truck,VS_81,MCH_851,422.6,38.9,1.5,857.5,3149.76,In Transit,None,414.3,DRV_11,Low
2026-08-14 15:00:00,LG_14176,2026-08-14,R1,Processing Plant,Port Beta,Iron Sand,1859.6,Truck,VS_189,MCH_714,977.9,20.0,15.7,1718.7,2453.66,Delayed,Road,2392.9,DRV_111,Low
2026-08-14 16:00:00,LG_14177,2026-08-14,R1,Warehouse C,Port Beta,Fuel,223.7,Truck,VS_13,MCH_873,792.9,49.5,77.8,910.9,710.7,In Transit,Road,937.7,DRV_285,Medium
2026-08-14 17:00:00,LG_14178,2026-08-14,R4,Processing Plant,Warehouse Delta,Fuel,3864.4,Train,VS_158,MCH_325,715.7,23.8,63.1,936.8,2365.81,In Transit,Road,899.7,DRV_155,Low
2026-08-14 18:00:00,LG_14179,2026-08-14,R1,Warehouse C,Port Beta,Fuel,1579.2,Truck,VS_126,MCH_871,620.1,10.4,47.8,802.7,1318.21,In Transit,Road,99.2,DRV_279,Low
2026-08-14 19:00:00,LG_14180,2026-08-14,R3,Warehouse C,Port Beta,Nickel,3452.2,Vessel,VS_123,MCH_210,165.9,4.3,75.4,1475.2,1047.05,In Transit,Mechanical,1849.5,DRV_239,Low
2026-08-14 20:00:00,LG_14181,2026-08-14,R2,Mine B,Port Alpha,Coal,2540.3,Truck,VS_109,MCH_474,300.3,19.3,79.0,1980.5,4498.77,Delivered,Traffic,2899.0,DRV_27,Medium
2026-08-14 21:00:00,LG_14182,2026-08-14,R4,Warehouse C,Warehouse Delta,Fuel,2293.1,Truck,VS_72,MCH_767,245.7,42.0,61.8,1400.1,2216.37,In Transit,None,1766.6,DRV_35,Low
2026-08-14 22:00:00,LG_14183,2026-08-14,R2,Processing Plant,Warehouse Delta,Nickel,572.0,Vessel,VS_57,MCH_844,602.8,29.3,32.3,1779.6,2379.98,In Transit,None,2932.4,DRV_277,Low
2026-08-14 23:00:00,LG_14184,2026-08-14,R5,Mine B,Smelter Gamma,Nickel,4003.1,Truck,VS_20,MCH_523,916.2,21.5,3.7,1179.3,1886.81,In Transit,Traffic,2355.0,DRV_137,Low
2026-08-15 00:00:00,LG_14185,2026-08-15,R2,Processing Plant,Warehouse Delta,Nickel,4856.0,Vessel,VS_112,MCH_577,42.3,45.1,82.9,201.2,2565.41,Cancelled,None,2943.1,DRV_12,Low
2026-08-15 01:00:00,LG_14186,2026-08-15,R3,Mine B,Port Alpha,Nickel,185.7,Train,VS_33,MCH_518,68.5,36.1,9.3,1563.5,2733.67,Cancelled,None,1029.2,DRV_193,Low
2026-08-15 02:00:00,LG_14187,2026-08-15,R3,Mine B,Port Alpha,Coal,1176.2,Truck,VS_23,MCH_408,597.1,61.0,58.6,1217.1,726.66,Delivered,Mechanical,536.4,DRV_190,Low
2026-08-15 03:00:00,LG_14188,2026-08-15,R3,Mine A,Warehouse Delta,Nickel,2999.3,Train,VS_105,MCH_865,307.1,64.9,1.3,428.6,130.72,Delivered,Weather,2010.7,DRV_221,Low
2026-08-15 04:00:00,LG_14189,2026-08-15,R3,Mine A,Smelter Gamma,Fuel,2077.8,Truck,VS_60,MCH_874,258.8,5.2,49.8,1787.8,1199.26,In Transit,Road,199.7,DRV_177,Medium
2026-08-15 05:00:00,LG_14190,2026-08-15,R1,Mine A,Port Alpha,Nickel,500.6,Truck,VS_26,MCH_121,130.4,14.7,38.0,1368.2,4733.45,In Transit,Traffic,394.2,DRV_95,Low
2026-08-15 06:00:00,LG_14191,2026-08-15,R1,Processing Plant,Port Alpha,General Cargo,3966.1,Train,VS_27,MCH_372,23.9,25.3,82.3,553.8,2515.66,In Transit,Mechanical,187.6,DRV_144,Low
2026-08-15 07:00:00,LG_14192,2026-08-15,R1,Processing Plant,Port Alpha,Nickel,258.7,Truck,VS_29,MCH_555,101.6,4.3,29.5,1308.1,4693.75,Delivered,Road,2287.9,DRV_179,Low
2026-08-15 08:00:00,LG_14193,2026-08-15,R3,Processing Plant,Port Beta,Coal,4488.5,Vessel,VS_102,MCH_547,417.4,3.4,46.6,73.0,2542.11,In Transit,Weather,1906.1,DRV_88,Low
2026-08-15 09:00:00,LG_14194,2026-08-15,R4,Mine B,Port Alpha,Iron Sand,1547.7,Truck,VS_23,MCH_364,544.7,43.0,61.1,837.4,2413.53,Cancelled,None,1091.5,DRV_169,Medium
2026-08-15 10:00:00,LG_14195,2026-08-15,R2,Processing Plant,Port Alpha,Coal,4726.0,Vessel,VS_141,MCH_974,752.6,69.6,37.4,1704.3,3013.03,Delivered,Mechanical,904.2,DRV_54,Medium
2026-08-15 11:00:00,LG_14196,2026-08-15,R4,Processing Plant,Port Beta,Fuel,4030.2,Vessel,VS_126,MCH_599,353.1,17.0,30.3,484.2,551.24,In Transit,Road,1894.6,DRV_132,Low
2026-08-15 12:00:00,LG_14197,2026-08-15,R1,Warehouse C,Warehouse Delta,General Cargo,2152.5,Truck,VS_161,MCH_235,566.7,29.0,75.6,1069.3,2771.62,In Transit,None,1648.9,DRV_23,Low
2026-08-15 13:00:00,LG_14198,2026-08-15,R2,Mine B,Smelter Gamma,Fuel,3815.3,Truck,VS_78,MCH_701,385.0,61.6,24.8,1526.3,1547.56,In Transit,Mechanical,404.2,DRV_158,Low
2026-08-15 14:00:00,LG_14199,2026-08-15,R2,Mine B,Smelter Gamma,Coal,1772.4,Train,VS_39,MCH_729,989.3,12.6,64.3,858.7,4440.2,Delivered,Road,1244.3,DRV_151,Medium
2026-08-15 15:00:00,LG_14200,2026-08-15,R1,Warehouse C,Warehouse Delta,General Cargo,814.4,Train,VS_44,MCH_667,602.1,25.1,75.9,206.3,4870.77,Delivered,Weather,1391.8,DRV_227,Low
2026-08-15 16:00:00,LG_14201,2026-08-15,R4,Processing Plant,Port Beta,Nickel,122.9,Truck,VS_59,MCH_900,197.7,39.9,19.8,429.9,4601.25,In Transit,None,1754.8,DRV_158,Low
2026-08-15 17:00:00,LG_14202,2026-08-15,R4,Processing Plant,Smelter Gamma,General Cargo,2223.6,Vessel,VS_125,MCH_681,797.0,63.7,57.7,798.8,3501.98,Delivered,Weather,1850.4,DRV_190,Medium
2026-08-15 18:00:00,LG_14203,2026-08-15,R5,Processing Plant,Smelter Gamma,Nickel,600.2,Truck,VS_45,MCH_986,337.4,13.1,43.3,1921.3,3589.86,Delivered,Mechanical,166.1,DRV_11,Medium
2026-08-15 19:00:00,LG_14204,2026-08-15,R5,Mine B,Warehouse Delta,Iron Sand,3988.0,Train,VS_167,MCH_870,917.9,8.1,5.2,1776.3,887.48,Delivered,Road,2676.5,DRV_145,Low
2026-08-15 20:00:00,LG_14205,2026-08-15,R2,Warehouse C,Smelter Gamma,Fuel,2705.7,Vessel,VS_156,MCH_454,413.3,27.4,1.1,739.8,2274.66,Delivered,Road,829.1,DRV_197,Low
2026-08-15 21:00:00,LG_14206,2026-08-15,R2,Processing Plant,Warehouse Delta,Nickel,2817.0,Truck,VS_125,MCH_470,866.5,44.5,40.3,1552.0,4968.55,In Transit,Weather,96.4,DRV_221,High
2026-08-15 22:00:00,LG_14207,2026-08-15,R2,Warehouse C,Port Alpha,Nickel,4506.5,Truck,VS_121,MCH_933,370.9,44.2,82.9,753.7,408.23,Delivered,Road,787.8,DRV_200,Low
2026-08-15 23:00:00,LG_14208,2026-08-15,R3,Processing Plant,Smelter Gamma,Iron Sand,4596.7,Vessel,VS_13,MCH_617,15.4,15.5,9.8,88.4,4567.13,In Transit,None,1404.1,DRV_296,Low
2026-08-16 00:00:00,LG_14209,2026-08-16,R5,Warehouse C,Smelter Gamma,Fuel,2607.6,Vessel,VS_65,MCH_912,348.3,46.4,15.1,1553.3,3864.28,Delivered,Road,71.6,DRV_77,High
2026-08-16 01:00:00,LG_14210,2026-08-16,R5,Mine A,Smelter Gamma,Fuel,933.4,Truck,VS_122,MCH_678,338.5,70.6,87.7,96.0,4150.31,In Transit,Mechanical,514.3,DRV_267,High
2026-08-16 02:00:00,LG_14211,2026-08-16,R4,Processing Plant,Port Alpha,Coal,641.7,Vessel,VS_141,MCH_756,651.1,67.7,2.5,1279.0,2182.4,In Transit,Weather,2037.7,DRV_192,Low
2026-08-16 03:00:00,LG_14212,2026-08-16,R2,Warehouse C,Port Beta,Iron Sand,2397.4,Truck,VS_138,MCH_129,14.1,63.7,72.0,1638.5,1038.36,In Transit,Weather,729.1,DRV_130,Low
2026-08-16 04:00:00,LG_14213,2026-08-16,R4,Mine B,Port Alpha,Fuel,2444.6,Truck,VS_69,MCH_125,876.8,58.7,39.5,961.9,2680.06,In Transit,Weather,2996.3,DRV_200,Low
2026-08-16 05:00:00,LG_14214,2026-08-16,R1,Warehouse C,Warehouse Delta,Nickel,1664.9,Vessel,VS_100,MCH_331,326.9,35.4,43.5,796.1,3783.46,Delivered,Traffic,1356.1,DRV_134,High
2026-08-16 06:00:00,LG_14215,2026-08-16,R2,Processing Plant,Smelter Gamma,Fuel,3107.4,Truck,VS_199,MCH_627,857.7,54.6,88.7,491.0,4955.37,Delivered,None,72.6,DRV_21,Medium
2026-08-16 07:00:00,LG_14216,2026-08-16,R2,Mine A,Smelter Gamma,Fuel,732.1,Truck,VS_81,MCH_661,155.6,55.1,28.0,620.5,3193.55,In Transit,Traffic,1930.5,DRV_236,Low
2026-08-16 08:00:00,LG_14217,2026-08-16,R5,Mine A,Port Beta,Iron Sand,3364.1,Truck,VS_132,MCH_486,309.4,55.7,47.4,1931.4,3186.01,In Transit,Mechanical,2055.1,DRV_163,Low
2026-08-16 09:00:00,LG_14218,2026-08-16,R3,Mine B,Port Alpha,Nickel,1015.6,Vessel,VS_53,MCH_554,828.3,17.8,31.6,1674.9,1390.41,Delivered,Traffic,2862.5,DRV_68,Low
2026-08-16 10:00:00,LG_14219,2026-08-16,R3,Mine A,Warehouse Delta,Coal,2895.5,Vessel,VS_52,MCH_743,626.7,58.0,5.8,307.5,1672.78,In Transit,Traffic,2307.2,DRV_256,Medium
2026-08-16 11:00:00,LG_14220,2026-08-16,R3,Warehouse C,Smelter Gamma,Iron Sand,1729.1,Truck,VS_112,MCH_426,144.7,6.9,24.9,1224.8,312.5,In Transit,None,128.2,DRV_228,Medium
2026-08-16 12:00:00,LG_14221,2026-08-16,R3,Processing Plant,Port Beta,General Cargo,2069.5,Truck,VS_169,MCH_951,158.6,62.7,39.2,1670.9,4499.72,Delivered,Road,1324.8,DRV_139,Medium
2026-08-16 13:00:00,LG_14222,2026-08-16,R3,Mine A,Warehouse Delta,Fuel,1047.0,Vessel,VS_33,MCH_639,352.8,6.8,82.2,268.3,4695.11,Delivered,Mechanical,1209.2,DRV_92,Medium
2026-08-16 14:00:00,LG_14223,2026-08-16,R4,Mine A,Port Beta,Coal,3286.7,Truck,VS_170,MCH_685,63.4,63.8,75.7,1627.5,3327.69,In Transit,Road,1001.0,DRV_285,Low
2026-08-16 15:00:00,LG_14224,2026-08-16,R4,Processing Plant,Smelter Gamma,General Cargo,4291.8,Train,VS_16,MCH_854,54.8,48.9,57.4,1025.7,1112.91,Delayed,Mechanical,809.0,DRV_124,Low
